tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
6674.0,0.048,-0.0184,0.9141,0,0,0,-0.8144182169671655,-1.9432995077720239,0.0,0.9155443025872642
6689.0,0.0515,-0.0211,0.9156,0,0,0,-0.8236890992689399,-1.9658371016776244,0.0,0.9172899323550869
6706.0,0.0482,-0.0199,0.9158,0,0,0,-0.8327048329367254,-1.9878091450544415,0.0,0.9172834294807685
6721.0,0.0485,-0.0204,0.9163,0,0,0,-0.8415385173688844,-2.009272532368892,0.0,0.9178094028718599
6736.0,0.05,-0.0214,0.9186,0,0,0,-0.8503122255543659,-2.0304161558328717,0.0,0.920208628518555
6753.0,0.048,-0.019,0.9159,0,0,0,-0.8587236076264544,-2.0510039830909452,0.0,0.9173536995074474
6768.0,0.0508,-0.0203,0.9131,0,0,0,-0.8669682441663391,-2.071428455656204,0.0,0.914737306553089
6785.0,0.0497,-0.0189,0.9174,0,0,0,-0.8748627603982227,-2.0915019982787784,0.0,0.9189396389317418
6800.0,0.0508,-0.0195,0.9137,0,0,0,-0.8825176192818909,-2.1113879450439232,0.0,0.9153188406233097
6815.0,0.0488,-0.0204,0.9172,0,0,0,-0.890048896245817,-2.1307956015277356,0.0,0.9187238105110807
6832.0,0.05,-0.0231,0.9138,0,0,0,-0.8978025168479695,-2.1499151809495016,0.0,0.9154583824511084
6847.0,0.0481,-0.0199,0.9156,0,0,0,-0.9053323695688416,-2.168493238527033,0.0,0.9170785026375877
6862.0,0.0471,-0.0237,0.915,0,0,0,-0.9131263057964262,-2.186435730108026,0.0,0.9165179212650455
6879.0,0.0486,-0.0227,0.9141,0,0,0,-0.9210150319154231,-2.2039749642994018,0.0,0.915672463274942
6894.0,0.0494,-0.0177,0.9155,0,0,0,-0.9283428224098801,-2.2212139473084385,0.0,0.917002671751833
6910.0,0.0487,-0.0197,0.9131,0,0,0,-0.9354178982197491,-2.238082293421468,0.0,0.9146099660511031
6926.0,0.0504,-0.0201,0.9175,0,0,0,-0.9422933652536934,-2.2547727940471294,0.0,0.9191030518935295
6941.0,0.047,-0.0197,0.9165,0,0,0,-0.9489323683094554,-2.270855354477295,0.0,0.9179157586619809
6958.0,0.0476,-0.0206,0.9169,0,0,0,-0.9554607714277712,-2.2864418153911092,0.0,0.91836579313474
6973.0,0.0499,-0.0206,0.913,0,0,0,-0.9618890632291973,-2.301872566735486,0.0,0.9145946479178632
6989.0,0.05,-0.0173,0.9156,0,0,0,-0.9677966594156109,-2.317130300924363,0.0,0.9171273902790168
7005.0,0.0509,-0.0215,0.9125,0,0,0,-0.973766357214725,-2.332338051078021,0.0,0.9141713789000397
7020.0,0.0472,-0.02,0.9121,0,0,0,-0.979593113716502,-2.3470119979407067,0.0,0.9135394080169722
7036.0,0.0487,-0.022,0.9164,0,0,0,-0.9855200627282301,-2.3613443067620015,0.0,0.917956780028341
7052.0,0.0492,-0.0226,0.9149,0,0,0,-0.9916025890764977,-2.3754191006678886,0.0,0.9165006328421166
7067.0,0.0491,-0.0199,0.917,0,0,0,-0.9974668097019528,-2.3892120859177304,0.0,0.918529161213731
7084.0,0.049,-0.0182,0.9169,0,0,0,-1.0029146738906487,-2.4027171153471394,0.0,0.9183887248872343
7099.0,0.0477,-0.0216,0.9167,0,0,0,-1.0084100148331847,-2.415780239189357,0.0,0.9181942822736373
7115.0,0.0483,-0.0222,0.9148,0,0,0,-1.0140163912792188,-2.4285150419933212,0.0,0.9163431507901393
7131.0,0.0494,-0.0195,0.9136,0,0,0,-1.0193753431095534,-2.441080103513591,0.0,0.9151423769009934
7146.0,0.0481,-0.0199,0.9163,0,0,0,-1.024547972972533,-2.4532900446709847,0.0,0.9177773749662823
7162.0,0.0497,-0.0192,0.918,0,0,0,-1.0294535420332855,-2.465350755638582,0.0,0.9195448493684253
7178.0,0.0502,-0.0198,0.916,0,0,0,-1.03419420316349,-2.477331416725688,0.0,0.9175881864976249
7194.0,0.0477,-0.0216,0.9141,0,0,0,-1.0390104099416475,-2.488918193812035,0.0,0.9155985255558247
7209.0,0.0516,-0.0179,0.9138,0,0,0,-1.0434216015103996,-2.500623199464499,0.0,0.9154307237579477
7225.0,0.0485,-0.0215,0.9133,0,0,0,-1.0479183927014748,-2.5120254808743505,0.0,0.9148395433080055
7241.0,0.051,-0.0208,0.9152,0,0,0,-1.0523886160389146,-2.523437362425151,0.0,0.9168558665351932
7257.0,0.0496,-0.0192,0.9161,0,0,0,-1.0566242331238567,-2.534654027921298,0.0,0.9176426374139336
7272.0,0.0485,-0.0229,0.9124,0,0,0,-1.0611172923596806,-2.5455636121200556,0.0,0.9139750653053944
7288.0,0.0488,-0.0179,0.9153,0,0,0,-1.0651953861355088,-2.556198487163843,0.0,0.9167747487796553
7304.0,0.0498,-0.0223,0.9172,0,0,0,-1.069443876875046,-2.5666819088016184,0.0,0.9188216203377019
7320.0,0.0498,-0.0225,0.9176,0,0,0,-1.073857916368664,-2.5770080668279856,0.0,0.9192257883675805
7335.0,0.048,-0.0181,0.911,0,0,0,-1.0778780434005066,-2.586994490910706,0.0,0.9124432091916735
7351.0,0.0493,-0.0225,0.9165,0,0,0,-1.0820770246880682,-2.596786664192998,0.0,0.9181007515518109
7367.0,0.0505,-0.0216,0.9127,0,0,0,-1.0863233551243654,-2.6065632980862823,0.0,0.9143511907358134
7383.0,0.0483,-0.0222,0.9165,0,0,0,-1.090667572984115,-2.616006403850816,0.0,0.9180402932333634
7399.0,0.0469,-0.0203,0.9182,0,0,0,-1.0948473537907808,-2.624950343262301,0.0,0.919621085012735
7414.0,0.0493,-0.0203,0.9139,0,0,0,-1.0988855619728515,-2.6337645406032055,0.0,0.9154538710388417
7430.0,0.0504,-0.0208,0.9124,0,0,0,-1.1028573739995833,-2.6425941033908598,0.0,0.9140276582248482
7446.0,0.0507,-0.0195,0.9114,0,0,0,-1.1066029100964914,-2.65146386739686,0.0,0.9130173601854458
7461.0,0.0516,-0.0204,0.9125,0,0,0,-1.1102506363757254,-2.6604565149637533,0.0,0.9141854133598939
7478.0,0.0486,-0.0193,0.9154,0,0,0,-1.113659535766595,-2.669145135556356,0.0,0.916892365547887
7493.0,0.0508,-0.0198,0.9171,0,0,0,-1.1169084666109799,-2.6778115829923106,0.0,0.9187192661526153
7508.0,0.0497,-0.0215,0.9115,0,0,0,-1.1202381656867817,-2.6863416306577284,0.0,0.9131071076275772
7525.0,0.0486,-0.0216,0.9167,0,0,0,-1.1236305820515775,-2.6945616784883817,0.0,0.9182414769547278
7540.0,0.0493,-0.0192,0.9103,0,0,0,-1.1267892155613823,-2.7026226038751298,0.0,0.9118361804622582
7556.0,0.0502,-0.0216,0.9138,0,0,0,-1.1300255889900943,-2.710615876311503,0.0,0.9154327064290416
7572.0,0.0525,-0.0201,0.9127,0,0,0,-1.1331391373158666,-2.7188284619954186,0.0,0.9144296309722252
7587.0,0.0476,-0.0215,0.9161,0,0,0,-1.1363044779962845,-2.7265825002752027,0.0,0.917587717877697
7604.0,0.051,-0.0168,0.9169,0,0,0,-1.138918572705667,-2.7343360863401376,0.0,0.9184709304055301
7619.0,0.0474,-0.0168,0.915,0,0,0,-1.141047168866681,-2.7416368845105943,0.0,0.9163809251615838
7634.0,0.0502,-0.022,0.9133,0,0,0,-1.14339783808172,-2.748885055307113,0.0,0.9149431293801817
7651.0,0.0472,-0.0195,0.9143,0,0,0,-1.1456247259058214,-2.755690695303126,0.0,0.9157251661934381
7666.0,0.0496,-0.0208,0.9142,0,0,0,-1.1479005007187206,-2.762392967379255,0.0,0.9157807816284419
7683.0,0.0499,-0.0205,0.9136,0,0,0,-1.1501789276415249,-2.7690322060334727,0.0,0.9151913570396084
