tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
6801.0,0.0259,-0.0054,0.8722,0,0,0,0.5583628448432384,-2.293486176810975,-1.4735528559999984,0.8726011746496792
6813.0,0.0579,-0.0012,0.8799,0,-0.7392556666666676,0,0.5513281103882813,-2.3111906063075485,-1.4735528559999984,0.8818037536776536
6825.0,0.0541,0.0168,0.9371,0,0,0,0.5461008861960004,-2.3209873480635563,-1.4735528559999984,0.9388106624873837
6837.0,0.0239,-0.0017,0.9404,0,0,0,0.5401771816281663,-2.327849611993266,-1.4735528559999984,0.9407051929270934
6849.0,0.0375,0.0013,0.9183,0,0,0,0.5340358647314515,-2.3339265095858694,-1.4735528559999984,0.9190662816141173
6861.0,0.0425,0.0063,0.9275,0,0,0,0.5283301720008216,-2.33986555850675,-1.4735528559999984,0.9284945826444008
6873.0,0.0358,0.002,0.9296,0,0,0,0.522485938136594,-2.3448297930060282,-1.4735528559999984,0.9302912447185558
6885.0,0.0425,0.0052,0.9008,0,0,0,0.5169429000055017,-2.349915992427804,-1.4735528559999984,0.9018170158075307
6897.0,0.0406,0.0015,0.915,0,0,0,0.5112096481779357,-2.354784206158747,-1.4735528559999984,0.9159015285498764
6909.0,0.045,-0.0029,0.9648,0,0,0,0.5047519578490834,-2.3597158973959176,-1.4735528559999984,0.9658532238389019
6921.0,0.0464,0.0026,0.9574,0,0.6730443333333325,0,0.49835553887884326,-2.3569913696830307,-1.4735528559999984,0.9585272453091774
6933.0,0.0337,0.0057,0.8865,0,0,0,0.49243839858776334,-2.3613882743670667,-1.4735528559999984,0.8871586273040464
6945.0,0.0448,0.0022,0.8723,0,-0.6399556666666673,0,0.48652912502219176,-2.3739127758843406,-1.4735528559999984,0.8734524428954331
6957.0,0.0581,0.016,0.9113,-0.5435726666666671,0,0,0.4759487635327471,-2.380720224225814,-1.4735528559999984,0.9132903700357297
6969.0,0.0375,0.0027,0.954,0,0,0,0.4717342854646981,-2.386433001716104,-1.4735528559999984,0.9547405616187049
6981.0,0.0394,0.0062,0.9575,0,0,0,0.4678222910228326,-2.3913900859829846,-1.4735528559999984,0.9583303449228768
6993.0,0.0531,0.009,0.9199,0,0,0,0.46455282108197443,-2.3975803043313557,-1.4735528559999984,0.9214752411215399
7005.0,0.0403,0.0015,0.9185,0,0,0,0.46092967542991115,-2.4032718839495875,-1.4735528559999984,0.91938489763537
7017.0,0.0424,0.0051,0.9037,0,0,0,0.45745659263614397,-2.408857642434565,-1.4735528559999984,0.9047084944886944
7029.0,0.0436,0.005,0.9204,0,0,0,0.4541001463881827,-2.4143906940539477,-1.4735528559999984,0.9214456685014044
7041.0,0.0322,0.0062,0.9526,0,0,0,0.45098185851492595,-2.4182701561177997,-1.4735528559999984,0.9531642250945007
7053.0,0.0381,-0.006,0.9358,0,0,0,0.4465818351077683,-2.4215125073480683,-1.4735528559999984,0.9365944960333688
7065.0,0.0413,0.0099,0.9198,0,0,0,0.4430352232990335,-2.424671182225378,-1.4735528559999984,0.9207799628575765
7077.0,0.036,0.0057,0.9501,0,0,0,0.4397115340496045,-2.426928356044161,-1.4735528559999984,0.9507988746312229
7089.0,0.0515,0.0096,0.9279,0,0,0,0.4370846502011834,-2.430419387211689,-1.4735528559999984,0.9293776519800764
7101.0,0.0513,0.002,0.9169,0,0,0,0.43414693069006133,-2.4350299514796556,-1.4735528559999984,0.9183361584953519
7113.0,0.0404,0.0004,0.9456,0,0,0,0.43072642014761264,-2.439111533439411,-1.4735528559999984,0.9464627198152075
7125.0,0.0486,0.0067,0.9633,0,0,0,0.42765313239237207,-2.443626422148706,-1.4735528559999984,0.9645484643085592
7137.0,0.0438,0.005,0.9241,0,0,0,0.42470599600117354,-2.448147831069738,-1.4735528559999984,0.9251509336319128
7149.0,0.0378,-0.0002,0.8878,0,0,0,0.42125632508258826,-2.452135128803943,-1.4735528559999984,0.8886043664083584
7161.0,0.0446,0.0089,0.9091,0,0,0,0.41848102003555343,-2.4563593797362477,-1.4735528559999984,0.9102368812567418
7173.0,0.0365,0.0088,0.9465,0,0,0,0.41627101560869356,-2.4595707688750146,-1.4735528559999984,0.9472443929630832
7185.0,0.0322,-0.0023,0.9637,0,0,0,0.4131851167439429,-2.4612627186052114,-1.4735528559999984,0.9642405405291773
7197.0,0.0424,0.0063,0.9398,0.6014273333333328,0,0,0.41747922982092306,-2.4629995670317277,-1.4735528559999984,0.9407770671099503
7209.0,0.0394,0.0032,0.8966,0,0,0,0.41447954521400154,-2.4646400024713397,-1.4735528559999984,0.8974709800322236
7221.0,0.043,0.0062,0.8987,0,0,0,0.4117871989084502,-2.466625108071434,-1.4735528559999984,0.899749481800351
7233.0,0.0497,0.0023,0.9355,0,0,0,0.40886748783538923,-2.469534603953032,-1.4735528559999984,0.9368220909009352
7245.0,0.0431,0.0111,0.9536,0,0,0,0.4068281375088587,-2.4723361215034356,-1.4735528559999984,0.9546380361163073
7257.0,0.045,-0.0031,0.9083,0,0,0,0.40384530197788787,-2.475525886650292,-1.4735528559999984,0.9094193202258242
7269.0,0.0536,0.0046,0.8982,0,0,0,0.4009906770621559,-2.4801753276713185,-1.4735528559999984,0.8998096243094981
7281.0,0.0404,0.0067,0.9069,0,0,0,0.39851116952032317,-2.4844224917970443,-1.4735528559999984,0.9078241349512581
7293.0,0.0461,0.007,0.934,0,0,0,0.3963884483953067,-2.4888540557660144,-1.4735528559999984,0.9351631996608935
7305.0,0.0461,0.0077,0.9298,0,0,0,0.3946734627600392,-2.493463482860935,-1.4735528559999984,0.9309739738574865
7317.0,0.0288,-0.0023,0.942,0,0,0,0.39207688366413096,-2.4960121517290172,-1.4735528559999984,0.9424429584860826
7329.0,0.0397,0.0043,0.9366,0,0,0,0.38952813118122376,-2.498118439386474,-1.4735528559999984,0.9374508733795067
7341.0,0.0444,0.004,0.9125,0,0,0,0.387003186006062,-2.500546132465829,-1.4735528559999984,0.9135883153806205
7353.0,0.0374,0.0107,0.906,0,0,0,0.38533845146137247,-2.502423809815343,-1.4735528559999984,0.9068347423869467
7365.0,0.0421,0.0033,0.9221,0,0,0,0.38350944264471,-2.5043032517688157,-1.4735528559999984,0.9230664710626207
7377.0,0.0469,0.0076,0.9335,0,0,0,0.38206442021673054,-2.506710251391438,-1.4735528559999984,0.9347083074414178
7389.0,0.0386,0.0055,0.9423,0,0,0,0.3806948499893191,-2.5085017140752925,-1.4735528559999984,0.9431063036582886
7401.0,0.0461,0.0034,0.9347,0,0,0,0.37914006456463645,-2.510715734132214,-1.4735528559999984,0.9358423264631708
7413.0,0.0461,0.0042,0.9072,0,0,0,0.37754175661350053,-2.5134540128476575,-1.4735528559999984,0.9083802562803752
7425.0,0.0366,0.0026,0.916,0,0,0,0.3757044708290009,-2.515425049660644,-1.4735528559999984,0.9167345962709164
7437.0,0.0496,0.0074,0.929,0,0,0,0.3742457716398053,-2.5182494282393635,-1.4735528559999984,0.930352578327163
7449.0,0.0385,0.0074,0.9447,0,0,0,0.37311317166630104,-2.5203590678927417,-1.4735528559999984,0.9455131411038135
7461.0,0.035,-0.0021,0.9368,0,0,0,0.3711028608405468,-2.5214491590539487,-1.4735528559999984,0.9374559456315801
7473.0,0.0437,0.0026,0.9116,0,0,0,0.3689174135214946,-2.522851507068728,-1.4735528559999984,0.9126505410067973
7485.0,0.0377,0.0094,0.9047,0,0,0,0.36742762917863986,-2.523823703154159,-1.4735528559999984,0.9055339529802292
7497.0,0.0411,0.0027,0.9309,0,0,0,0.3657090956347474,-2.5246889753196955,-1.4735528559999984,0.9318107694161942
7509.0,0.047,0.0082,0.938,0,0,0,0.36446820633767163,-2.5261477249842765,-1.4735528559999984,0.9392125638001229
7521.0,0.0402,0.0015,0.9264,0,0,0,0.3628300412292859,-2.5273514157063053,-1.4735528559999984,0.9272730180480828
7533.0,0.0419,0.0048,0.9271,0,0,0,0.36125222855805506,-2.5285337795401857,-1.4735528559999984,0.9280587589156195
7545.0,0.0455,0.0039,0.9193,0,0,0,0.35962417119291484,-2.5301833559048363,-1.4735528559999984,0.9204335663153533
7557.0,0.042,0.0094,0.9149,0,0,0,0.3586387490140187,-2.5318343832975567,-1.4735528559999984,0.9159117697682458
7569.0,0.0454,0.0017,0.9146,0,0,0,0.3572688958670273,-2.533906192683893,-1.4735528559999984,0.9157276942410336
7581.0,0.0453,0.0061,0.9355,0,0,0,0.3560944389336809,-2.5362135354990243,-1.4735528559999984,0.9366160098994678
7593.0,0.0393,0.0044,0.9465,0,0,0,0.3548772598157061,-2.5379200172284984,-1.4735528559999984,0.9473257623436618
7605.0,0.0424,0.0017,0.9208,0,0,0,0.35330750452547144,-2.5396219837209895,-1.4735528559999984,0.921777245325572
7617.0,0.0427,0.0054,0.8956,0,0,0,0.35190241359396457,-2.5414968351448595,-1.4735528559999984,0.8966335985228302
7629.0,0.0422,0.005,0.9236,0,0,0,0.35057904187366706,-2.543299583829518,-1.4735528559999984,0.9245770925131122
7641.0,0.0452,0.0101,0.9592,0,0,0,0.3499381074059351,-2.545203512812268,-1.4735528559999984,0.9603174943736056
7653.0,0.0433,0.0026,0.9438,0,0,0,0.3489829767376084,-2.5470455749281355,-1.4735528559999984,0.9447963219657451
