tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
72276.0,0.0519,-0.3521,0.9635,9.688646333333333,1.8367073333333335,-4.265374666666666,-19.337233446762507,0.5464244881889239,114.32217100599996,1.027132060642642
72287.0,0.0537,-0.3568,0.9305,3.826046333333333,-3.7128926666666664,-2.8912746666666664,-19.421057944560513,0.46651684149964434,114.3062689953333,0.998008106179504
72298.0,0.0585,-0.3678,0.8903,0,-6.552592666666666,-1.0821746666666667,-19.537662269395966,0.35253569793128986,114.30031703466663,0.9650560501856874
72309.0,0.0565,-0.3857,0.8616,-1.708253666666667,-7.315992666666666,0,-19.667909434066935,0.22828519866053426,114.30031703466663,0.9456803371118595
72320.0,0.0576,-0.3866,0.8434,-3.2655536666666665,-6.247292666666667,0.6507253333333334,-19.811229824229112,0.11394919068671436,114.30389602399997,0.9295702663058882
72331.0,0.0492,-0.3871,0.837,-4.143353666666667,-4.751092666666667,1.7728253333333333,-19.960563783470405,0.015499748266238692,114.31364656333331,0.9234912289783808
72342.0,0.0361,-0.3988,0.8265,-3.6930536666666667,-3.1327926666666666,2.612525333333333,-20.103453536609265,-0.06404387828726799,114.32801545266663,0.9183936519815454
72353.0,0.0264,-0.4178,0.8206,-2.151053666666667,-1.6823926666666664,2.4446253333333336,-20.23061517505903,-0.12550349747729123,114.34146089199997,0.9212155882311155
72364.0,0.0181,-0.4202,0.8174,0,0,2.0247253333333335,-20.33587675010297,-0.16568775535923153,114.35259688133331,0.9192597075908419
72375.0,0.0148,-0.4237,0.8182,1.284046333333333,1.8901073333333334,1.5972253333333333,-20.42899195257947,-0.18250815098530612,114.36138162066665,0.9215161257406189
72386.0,0.0123,-0.4153,0.8359,2.4901463333333327,3.4245073333333336,1.3453253333333333,-20.508747976454305,-0.18005246167315272,114.36878090999998,0.9334635450835774
72397.0,0.0089,-0.4126,0.8547,2.841346333333333,3.3482073333333338,1.4598253333333333,-20.583151107766078,-0.17576341151737712,114.37680994933332,0.949120677258693
72408.0,0.0032,-0.4216,0.8604,2.192446333333333,2.4321073333333336,1.6430253333333333,-20.6637924687279,-0.1782093440646678,114.38584658866665,0.9581466276097829
72419.0,-0.007,-0.4211,0.8612,1.1619463333333329,1.8291073333333334,1.4217253333333333,-20.754494391889665,-0.18282010390432776,114.39366607799998,0.9586655569070999
72430.0,-0.0145,-0.4294,0.869,0,0.7146073333333335,0.6507253333333334,-20.85691669714604,-0.1944725756350181,114.39724506733332,0.9694099287711055
72441.0,-0.015,-0.4338,0.8712,-0.8380536666666671,-0.9418926666666665,-0.6469746666666667,-20.967585532269656,-0.2193185000135584,114.39368670666664,0.9733431460692574
72452.0,-0.0104,-0.4264,0.8541,-2.3189536666666672,-1.5220926666666665,-1.8225746666666667,-21.093224180914092,-0.2466208953460141,114.38366254599998,0.9546789669831424
72463.0,0.0015,-0.4233,0.8406,-3.349453666666667,0,-2.746274666666667,-21.228925625883246,-0.2556470840259631,114.36855803533332,0.9411660321112317
72474.0,0.0106,-0.4153,0.8405,-4.204453666666667,1.7146073333333334,-3.3798746666666664,-21.371569645906316,-0.24605846699724718,114.34996872466665,0.9375642377992027
72485.0,0.0214,-0.4062,0.8429,-4.746453666666667,2.8901073333333334,-3.6469746666666665,-21.51646311301148,-0.22550032879606383,114.32991036399999,0.9359149587435815
72496.0,0.033,-0.4078,0.8419,-5.349453666666667,3.2795073333333336,-3.448574666666667,-21.664511776540675,-0.2040957289687472,114.31094320333332,0.9360477819000481
72507.0,0.037,-0.4082,0.8395,-6.311353666666667,3.4398073333333334,-2.7309746666666666,-21.819732338828835,-0.18458747982268406,114.29592284266666,0.9342143704739293
72518.0,0.0325,-0.4036,0.8466,-6.731153666666667,2.7146073333333334,-1.9447746666666665,-21.975276524003075,-0.17553189721950066,114.28522658199999,0.9384459334452891
72529.0,0.0295,-0.4053,0.8505,-6.341853666666667,0.6993073333333335,-1.3263746666666667,-22.12250655054532,-0.18998049850623736,114.27793152133333,0.9425967271320224
72540.0,0.0311,-0.4052,0.8467,-5.845653666666667,-2.1021926666666664,-0.6088746666666667,-22.260726939953965,-0.23600521904520916,114.27458271066666,0.9391779064692696
72551.0,0.0349,-0.4089,0.8378,-5.746453666666667,-4.651792666666667,0,-22.39534513444757,-0.3106378407911428,114.27458271066666,0.9329126754418122
72562.0,0.025,-0.4133,0.8258,-6.0517536666666665,-5.628892666666667,0.5362253333333333,-22.531910121469952,-0.39484856047566663,114.27753195,0.9237897650439736
72573.0,0.0204,-0.4233,0.812,-6.372353666666667,-5.178592666666667,0,-22.672268514141397,-0.4724277154511203,114.27753195,0.9159383439948346
72584.0,0.021,-0.4202,0.8105,-6.364753666666667,-3.567892666666667,-0.7691746666666666,-22.812249596277912,-0.5310951488612794,114.27330148933333,0.9131918144617811
72595.0,0.0243,-0.42,0.8098,-5.967853666666667,-1.5525926666666665,-1.4561746666666666,-22.94743410753112,-0.5673234900119027,114.26529252866666,0.912560425396587
72786.0,0.0258,-0.4125,0.8243,1.368046333333333,0,-2.8454746666666666,-22.75994483561619,-0.5866592750970367,113.993549698,0.9221129974140913
